filename	phoneme	duration	item	height	voice	position	speed	subj
tack_m	K	68.066	tack	low	-voice	mid	slow	F1
tack_m1	T	80.654	tack	low	-voice	mid	slow	F1
tack_m1	AE1	145.230	tack	low	-voice	mid	slow	F1
tack_m1	K	117.048	tack	low	-voice	mid	slow	F1
tack_m2	T	83.466	tack	low	-voice	mid	slow	F1
tack_m2	AE1	171.356	tack	low	-voice	mid	slow	F1
tack_m2	K	97.605	tack	low	-voice	mid	slow	F1
tack_m3	T	92.467	tack	low	-voice	mid	slow	F1
tack_m3	AE1	177.819	tack	low	-voice	mid	slow	F1
tack_m3	K	111.975	tack	low	-voice	mid	slow	F1
tag_f	T	89.585	tag	low	+voice	final	slow	F1
tag_f	AE1	327.432	tag	low	+voice	final	slow	F1
tag_f	G	94.896	tag	low	+voice	final	slow	F1
tag_f1	T	63.820	tag	low	+voice	final	slow	F1
tag_f1	AE1	281.874	tag	low	+voice	final	slow	F1
tag_f1	G	90.412	tag	low	+voice	final	slow	F1
tag_f2	T	91.870	tag	low	+voice	final	slow	F1
tag_f2	AE1	299.186	tag	low	+voice	final	slow	F1
tag_f2	G	69.918	tag	low	+voice	final	slow	F1
tag_f3	T	78.967	tag	low	+voice	final	slow	F1
tag_i	T	100.421	tag	low	+voice	initial	slow	F1
tag_i	AE1	294.646	tag	low	+voice	initial	slow	F1
tag_i	G	82.111	tag	low	+voice	initial	slow	F1
tag_i1	T	79.238	tag	low	+voice	initial	slow	F1
tag_i1	AE1	273.930	tag	low	+voice	initial	slow	F1
tag_i1	G	50.804	tag	low	+voice	initial	slow	F1
tag_i2	T	78.696	tag	low	+voice	initial	slow	F1
tag_i2	AE1	296.929	tag	low	+voice	initial	slow	F1
tag_i2	G	80.690	tag	low	+voice	initial	slow	F1
tag_i3	T	134.993	tag	low	+voice	initial	slow	F1
tag_i3	AE1	338.943	tag	low	+voice	initial	slow	F1
tag_i3	G	42.112	tag	low	+voice	initial	slow	F1
tag_m	T	96.260	tag	low	+voice	mid	slow	F1
tag_m	AE1	246.003	tag	low	+voice	mid	slow	F1
tag_m	G	48.391	tag	low	+voice	mid	slow	F1
tag_m1	T	108.196	tag	low	+voice	mid	slow	F1
tag_m1	AE1	267.034	tag	low	+voice	mid	slow	F1
tag_m1	G	76.804	tag	low	+voice	mid	slow	F1
tag_m2	T	110.273	tag	low	+voice	mid	slow	F1
tag_m2	AE1	283.497	tag	low	+voice	mid	slow	F1
tag_m2	G	56.243	tag	low	+voice	mid	slow	F1
tag_m3	T	69.247	tag	low	+voice	mid	slow	F1
tag_m3	AE1	243.073	tag	low	+voice	mid	slow	F1
teck_f	T	105.994	teck	mid	-voice	final	slow	F1
teck_f	EH1	120.732	teck	mid	-voice	final	slow	F1
teck_f	K	159.275	teck	mid	-voice	final	slow	F1
teck_f1	T	70.173	teck	mid	-voice	final	slow	F1
teck_f1	EH1	113.075	teck	mid	-voice	final	slow	F1
teck_f1	K	125.623	teck	mid	-voice	final	slow	F1
teck_f2	T	80.303	teck	mid	-voice	final	slow	F1
teck_f2	EH1	103.860	teck	mid	-voice	final	slow	F1
teck_f2	K	147.451	teck	mid	-voice	final	slow	F1
teck_f3	T	76.663	teck	mid	-voice	final	slow	F1
teck_f3	EH1	108.773	teck	mid	-voice	final	slow	F1
teck_f3	K	177.853	teck	mid	-voice	final	slow	F1
teck_i	T	92.380	teck	mid	-voice	initial	slow	F1
teck_i	EH1	152.675	teck	mid	-voice	initial	slow	F1
teck_i	K	105.102	teck	mid	-voice	initial	slow	F1
teck_i1	T	111.063	teck	mid	-voice	initial	slow	F1
teck_i1	EH1	156.877	teck	mid	-voice	initial	slow	F1
teck_i1	K	108.981	teck	mid	-voice	initial	slow	F1
teck_i2	T	93.316	teck	mid	-voice	initial	slow	F1
teck_i2	EH1	146.856	teck	mid	-voice	initial	slow	F1
teck_i2	K	115.569	teck	mid	-voice	initial	slow	F1
teck_i3	T	73.230	teck	mid	-voice	initial	slow	F1
teck_i3	EH1	143.748	teck	mid	-voice	initial	slow	F1
teck_i3	K	119.880	teck	mid	-voice	initial	slow	F1
teck_m	EH1	319.274	teck	mid	-voice	mid	slow	F1
teck_m	T	74.802	teck	mid	-voice	mid	slow	F1
teck_m	EH1	167.371	teck	mid	-voice	mid	slow	F1
teck_m	K	94.750	teck	mid	-voice	mid	slow	F1
teck_m	EH1	239.456	teck	mid	-voice	mid	slow	F1
teck_m1	EH1	269.388	teck	mid	-voice	mid	slow	F1
teck_m1	T	100.050	teck	mid	-voice	mid	slow	F1
teck_m1	EH1	148.248	teck	mid	-voice	mid	slow	F1
teck_m1	K	98.610	teck	mid	-voice	mid	slow	F1
teck_m1	EH1	249.433	teck	mid	-voice	mid	slow	F1
teck_m2	EH1	249.433	teck	mid	-voice	mid	slow	F1
teck_m2	T	95.395	teck	mid	-voice	mid	slow	F1
teck_m2	EH1	115.319	teck	mid	-voice	mid	slow	F1
teck_m2	K	106.512	teck	mid	-voice	mid	slow	F1
teck_m2	EH1	189.569	teck	mid	-voice	mid	slow	F1
teck_m3	EH1	249.433	teck	mid	-voice	mid	slow	F1
teck_m3	T	79.657	teck	mid	-voice	mid	slow	F1
teck_m3	EH1	111.304	teck	mid	-voice	mid	slow	F1
teck_m3	K	97.795	teck	mid	-voice	mid	slow	F1
teck_m3	EH1	219.501	teck	mid	-voice	mid	slow	F1
teg_f	T	83.866	teg	mid	+voice	final	slow	F1
teg_f	EH1	263.039	teg	mid	+voice	final	slow	F1
teg_f	G	93.391	teg	mid	+voice	final	slow	F1
teg_f1	T	74.289	teg	mid	+voice	final	slow	F1
teg_f1	EH1	252.365	teg	mid	+voice	final	slow	F1
teg_f1	G	89.584	teg	mid	+voice	final	slow	F1
teg_f2	T	73.400	teg	mid	+voice	final	slow	F1
teg_f2	EH1	235.487	teg	mid	+voice	final	slow	F1
teg_f2	G	95.445	teg	mid	+voice	final	slow	F1
teg_f3	T	85.764	teg	mid	+voice	final	slow	F1
teg_f3	EH1	199.546	teg	mid	+voice	final	slow	F1
teg_f3	G	110.955	teg	mid	+voice	final	slow	F1
teg_i	T	125.953	teg	mid	+voice	initial	slow	F1
teg_i	EH1	256.281	teg	mid	+voice	initial	slow	F1
teg_i	G	72.946	teg	mid	+voice	initial	slow	F1
teg_i1	T	134.195	teg	mid	+voice	initial	slow	F1
teg_i1	EH1	259.155	teg	mid	+voice	initial	slow	F1
teg_i1	G	80.939	teg	mid	+voice	initial	slow	F1
teg_i2	T	104.766	teg	mid	+voice	initial	slow	F1
teg_i2	EH1	298.271	teg	mid	+voice	initial	slow	F1
teg_i2	G	71.190	teg	mid	+voice	initial	slow	F1
teg_i3	T	110.511	teg	mid	+voice	initial	slow	F1
teg_i3	EH1	237.364	teg	mid	+voice	initial	slow	F1
teg_i3	G	116.148	teg	mid	+voice	initial	slow	F1
teg_m	EH1	289.342	teg	mid	+voice	mid	slow	F1
teg_m	T	67.283	teg	mid	+voice	mid	slow	F1
teg_m	EH1	236.760	teg	mid	+voice	mid	slow	F1
teg_m	G	62.205	teg	mid	+voice	mid	slow	F1
teg_m	EH1	259.410	teg	mid	+voice	mid	slow	F1
teg_m1	EH1	239.456	teg	mid	+voice	mid	slow	F1
teg_m1	T	84.937	teg	mid	+voice	mid	slow	F1
teg_m1	EH1	232.089	teg	mid	+voice	mid	slow	F1
teg_m1	G	62.215	teg	mid	+voice	mid	slow	F1
teg_m1	EH1	259.410	teg	mid	+voice	mid	slow	F1
teg_m2	EH1	269.388	teg	mid	+voice	mid	slow	F1
teg_m2	T	109.459	teg	mid	+voice	mid	slow	F1
teg_m2	EH1	217.121	teg	mid	+voice	mid	slow	F1
teg_m2	G	64.227	teg	mid	+voice	mid	slow	F1
teg_m2	EH1	239.456	teg	mid	+voice	mid	slow	F1
teg_m3	EH1	249.433	teg	mid	+voice	mid	slow	F1
teg_m3	T	77.584	teg	mid	+voice	mid	slow	F1
teg_m3	EH1	204.843	teg	mid	+voice	mid	slow	F1
teg_m3	G	83.165	teg	mid	+voice	mid	slow	F1
teg_m3	EH1	249.433	teg	mid	+voice	mid	slow	F1
tick_f	T	70.111	tick	high	-voice	final	slow	F1
tick_f	IH1	119.039	tick	high	-voice	final	slow	F1
tick_f	K	114.314	tick	high	-voice	final	slow	F1
tick_f1	T	85.401	tick	high	-voice	final	slow	F1
tick_f1	IH1	96.295	tick	high	-voice	final	slow	F1
tick_f1	K	167.670	tick	high	-voice	final	slow	F1
tick_f2	T	121.169	tick	high	-voice	final	slow	F1
tick_f2	IH1	72.590	tick	high	-voice	final	slow	F1
tick_f2	K	155.789	tick	high	-voice	final	slow	F1
tick_f3	T	66.798	tick	high	-voice	final	slow	F1
tick_f3	IH1	97.895	tick	high	-voice	final	slow	F1
tick_f3	K	140.299	tick	high	-voice	final	slow	F1
tick_i	T	89.444	tick	high	-voice	initial	slow	F1
tick_i	IH1	139.683	tick	high	-voice	initial	slow	F1
tick_i	K	120.563	tick	high	-voice	initial	slow	F1
tick_i1	T	83.757	tick	high	-voice	initial	slow	F1
tick_i1	IH1	149.660	tick	high	-voice	initial	slow	F1
tick_i1	K	83.305	tick	high	-voice	initial	slow	F1
tick_i2	T	73.491	tick	high	-voice	initial	slow	F1
tick_i2	IH1	119.728	tick	high	-voice	initial	slow	F1
tick_i2	K	81.912	tick	high	-voice	initial	slow	F1
tick_i3	T	91.635	tick	high	-voice	initial	slow	F1
tick_i3	IH1	135.928	tick	high	-voice	initial	slow	F1
tick_i3	K	84.508	tick	high	-voice	initial	slow	F1
tick_m	T	93.124	tick	high	-voice	mid	slow	F1
tick_m	IH1	113.305	tick	high	-voice	mid	slow	F1
tick_m	K	79.466	tick	high	-voice	mid	slow	F1
tick_m1	T	90.654	tick	high	-voice	mid	slow	F1
tick_m1	IH1	137.366	tick	high	-voice	mid	slow	F1
tick_m1	K	82.744	tick	high	-voice	mid	slow	F1
tick_m2	T	86.289	tick	high	-voice	mid	slow	F1
tick_m2	IH1	109.751	tick	high	-voice	mid	slow	F1
tick_m2	K	118.138	tick	high	-voice	mid	slow	F1
tick_m3	T	95.793	tick	high	-voice	mid	slow	F1
tick_m3	IH1	109.751	tick	high	-voice	mid	slow	F1
tick_m3	K	93.707	tick	high	-voice	mid	slow	F1
tig_f	T	94.240	tig	high	+voice	final	slow	F1
tig_f	IH1	225.427	tig	high	+voice	final	slow	F1
tig_f	G	98.089	tig	high	+voice	final	slow	F1
tig_f1	T	104.054	tig	high	+voice	final	slow	F1
tig_f1	IH1	208.304	tig	high	+voice	final	slow	F1
tig_f1	G	82.859	tig	high	+voice	final	slow	F1
tig_f2	T	89.796	tig	high	+voice	final	slow	F1
tig_f2	IH1	181.588	tig	high	+voice	final	slow	F1
tig_f2	G	143.208	tig	high	+voice	final	slow	F1
tig_f3	T	80.347	tig	high	+voice	final	slow	F1
tig_f3	IH1	186.853	tig	high	+voice	final	slow	F1
tig_f3	G	117.989	tig	high	+voice	final	slow	F1
tig_i	T	124.329	tig	high	+voice	initial	slow	F1
tig_i	IH1	259.410	tig	high	+voice	initial	slow	F1
tig_i	G	75.077	tig	high	+voice	initial	slow	F1
tig_i1	T	104.570	tig	high	+voice	initial	slow	F1
tig_i1	IH1	269.552	tig	high	+voice	initial	slow	F1
tig_i1	G	88.697	tig	high	+voice	initial	slow	F1
tig_i2	T	113.192	tig	high	+voice	initial	slow	F1
tig_i2	IH1	229.478	tig	high	+voice	initial	slow	F1
tig_i2	G	57.471	tig	high	+voice	initial	slow	F1
tig_i3	T	77.469	tig	high	+voice	initial	slow	F1
tig_i3	IH1	212.276	tig	high	+voice	initial	slow	F1
tig_i3	G	58.606	tig	high	+voice	initial	slow	F1
tig_m	T	129.218	tig	high	+voice	mid	slow	F1
tig_m	IH1	198.521	tig	high	+voice	mid	slow	F1
tig_m	G	48.650	tig	high	+voice	mid	slow	F1
tig_m1	T	108.364	tig	high	+voice	mid	slow	F1
tig_m1	IH1	246.201	tig	high	+voice	mid	slow	F1
tig_m1	G	59.009	tig	high	+voice	mid	slow	F1
tig_m2	T	100.493	tig	high	+voice	mid	slow	F1
tig_m2	IH1	174.740	tig	high	+voice	mid	slow	F1
tig_m2	G	54.349	tig	high	+voice	mid	slow	F1
tig_m3	T	85.673	tig	high	+voice	mid	slow	F1
tig_m3	IH1	179.592	tig	high	+voice	mid	slow	F1
tig_m3	G	94.055	tig	high	+voice	mid	slow	F1
tack_f	T	61.133	tack	low	-voice	final	fast	F3
tack_f	AE1	155.308	tack	low	-voice	final	fast	F3
tack_f	K	108.144	tack	low	-voice	final	fast	F3
tack_f1	T	47.004	tack	low	-voice	final	fast	F3
tack_f1	AE1	175.771	tack	low	-voice	final	fast	F3
tack_f1	K	135.087	tack	low	-voice	final	fast	F3
tack_f2	T	43.691	tack	low	-voice	final	fast	F3
tack_f2	AE1	169.302	tack	low	-voice	final	fast	F3
tack_f2	K	108.837	tack	low	-voice	final	fast	F3
tack_f3	T	60.121	tack	low	-voice	final	fast	F3
tack_f3	AE1	160.217	tack	low	-voice	final	fast	F3
tack_f3	K	114.395	tack	low	-voice	final	fast	F3
tack_i	T	75.519	tack	low	-voice	initial	fast	F3
tack_i	AE1	99.145	tack	low	-voice	initial	fast	F3
tack_i	K	64.171	tack	low	-voice	initial	fast	F3
tack_i1	T	65.397	tack	low	-voice	initial	fast	F3
tack_i1	AE1	107.305	tack	low	-voice	initial	fast	F3
tack_i1	K	52.892	tack	low	-voice	initial	fast	F3
tack_i2	T	57.780	tack	low	-voice	initial	fast	F3
tack_i2	AE1	86.899	tack	low	-voice	initial	fast	F3
tack_i2	K	63.013	tack	low	-voice	initial	fast	F3
tack_m	T	52.686	tack	low	-voice	mid	fast	F3
tack_m	AE1	92.260	tack	low	-voice	mid	fast	F3
tack_m	K	64.954	tack	low	-voice	mid	fast	F3
tack_m1	T	64.722	tack	low	-voice	mid	fast	F3
tack_m1	AE1	90.680	tack	low	-voice	mid	fast	F3
tack_m1	K	66.121	tack	low	-voice	mid	fast	F3
tack_m2	T	53.675	tack	low	-voice	mid	fast	F3
tack_m2	AE1	107.934	tack	low	-voice	mid	fast	F3
tack_m2	K	62.718	tack	low	-voice	mid	fast	F3
tack_m3	T	66.166	tack	low	-voice	mid	fast	F3
tack_m3	AE1	101.493	tack	low	-voice	mid	fast	F3
tag_f	T	42.340	tag	low	+voice	final	fast	F3
tag_f	AE1	174.460	tag	low	+voice	final	fast	F3
tag_f	G	63.631	tag	low	+voice	final	fast	F3
tag_f1	T	58.945	tag	low	+voice	final	fast	F3
tag_f1	AE1	193.354	tag	low	+voice	final	fast	F3
tag_f2	T	65.413	tag	low	+voice	final	fast	F3
tag_f2	AE1	164.653	tag	low	+voice	final	fast	F3
tag_f2	G	68.591	tag	low	+voice	final	fast	F3
tag_f3	T	48.530	tag	low	+voice	final	fast	F3
tag_f3	AE1	180.102	tag	low	+voice	final	fast	F3
tag_f3	G	87.906	tag	low	+voice	final	fast	F3
tag_i	T	71.818	tag	low	+voice	initial	fast	F3
tag_i	AE1	140.431	tag	low	+voice	initial	fast	F3
tag_i	G	62.586	tag	low	+voice	initial	fast	F3
tag_i1	T	64.838	tag	low	+voice	initial	fast	F3
tag_i1	AE1	118.831	tag	low	+voice	initial	fast	F3
tag_i1	G	62.742	tag	low	+voice	initial	fast	F3
tag_i2	T	83.299	tag	low	+voice	initial	fast	F3
tag_i2	AE1	111.400	tag	low	+voice	initial	fast	F3
tag_i2	G	51.699	tag	low	+voice	initial	fast	F3
tag_i3	T	70.760	tag	low	+voice	initial	fast	F3
tag_i3	AE1	105.143	tag	low	+voice	initial	fast	F3
tag_i3	G	66.692	tag	low	+voice	initial	fast	F3
tag_m	T	55.484	tag	low	+voice	mid	fast	F3
tag_m	AE1	127.897	tag	low	+voice	mid	fast	F3
tag_m	G	65.864	tag	low	+voice	mid	fast	F3
tag_m1	T	63.333	tag	low	+voice	mid	fast	F3
tag_m1	AE1	119.735	tag	low	+voice	mid	fast	F3
tag_m1	G	57.824	tag	low	+voice	mid	fast	F3
tag_m2	T	59.411	tag	low	+voice	mid	fast	F3
tag_m2	AE1	91.544	tag	low	+voice	mid	fast	F3
tag_m2	G	51.312	tag	low	+voice	mid	fast	F3
tag_m3	T	62.040	tag	low	+voice	mid	fast	F3
tag_m3	AE1	112.031	tag	low	+voice	mid	fast	F3
tag_m3	G	61.690	tag	low	+voice	mid	fast	F3
teck_f	T	57.779	teck	mid	-voice	final	fast	F3
teck_f	K	130.712	teck	mid	-voice	final	fast	F3
teck_f1	T	64.146	teck	mid	-voice	final	fast	F3
teck_f1	EH1	107.462	teck	mid	-voice	final	fast	F3
teck_f1	K	124.008	teck	mid	-voice	final	fast	F3
teck_f2	T	64.828	teck	mid	-voice	final	fast	F3
teck_f2	EH1	87.268	teck	mid	-voice	final	fast	F3
teck_f2	K	110.788	teck	mid	-voice	final	fast	F3
teck_f3	T	57.487	teck	mid	-voice	final	fast	F3
teck_f3	EH1	105.590	teck	mid	-voice	final	fast	F3
teck_f3	K	142.124	teck	mid	-voice	final	fast	F3
teck_i	T	58.161	teck	mid	-voice	initial	fast	F3
teck_i	EH1	54.497	teck	mid	-voice	initial	fast	F3
teck_i	K	58.886	teck	mid	-voice	initial	fast	F3
teck_i1	T	62.411	teck	mid	-voice	initial	fast	F3
teck_i1	EH1	63.217	teck	mid	-voice	initial	fast	F3
teck_i1	K	63.122	teck	mid	-voice	initial	fast	F3
teck_i2	T	78.131	teck	mid	-voice	initial	fast	F3
teck_i2	EH1	52.236	teck	mid	-voice	initial	fast	F3
teck_i2	K	76.490	teck	mid	-voice	initial	fast	F3
teck_i3	T	84.554	teck	mid	-voice	initial	fast	F3
teck_i3	EH1	71.134	teck	mid	-voice	initial	fast	F3
teck_i3	K	71.745	teck	mid	-voice	initial	fast	F3
teck_m	T	69.873	teck	mid	-voice	mid	fast	F3
teck_m	EH1	47.958	teck	mid	-voice	mid	fast	F3
teck_m	K	67.904	teck	mid	-voice	mid	fast	F3
teck_m1	T	63.310	teck	mid	-voice	mid	fast	F3
teck_m1	EH1	53.565	teck	mid	-voice	mid	fast	F3
teck_m1	K	60.314	teck	mid	-voice	mid	fast	F3
teck_m2	T	47.301	teck	mid	-voice	mid	fast	F3
teck_m2	EH1	70.828	teck	mid	-voice	mid	fast	F3
teck_m2	K	53.768	teck	mid	-voice	mid	fast	F3
teck_m3	T	51.484	teck	mid	-voice	mid	fast	F3
teck_m3	EH1	65.055	teck	mid	-voice	mid	fast	F3
teck_m3	K	62.844	teck	mid	-voice	mid	fast	F3
teg_f	T	51.164	teg	mid	+voice	final	fast	F3
teg_f	EH1	132.548	teg	mid	+voice	final	fast	F3
teg_f	G	60.456	teg	mid	+voice	final	fast	F3
teg_f1	T	50.479	teg	mid	+voice	final	fast	F3
teg_f1	EH1	134.365	teg	mid	+voice	final	fast	F3
teg_f1	G	73.723	teg	mid	+voice	final	fast	F3
teg_f2	T	50.733	teg	mid	+voice	final	fast	F3
teg_f2	EH1	130.493	teg	mid	+voice	final	fast	F3
teg_f2	G	83.207	teg	mid	+voice	final	fast	F3
teg_f3	T	56.439	teg	mid	+voice	final	fast	F3
teg_f3	EH1	136.701	teg	mid	+voice	final	fast	F3
teg_f3	G	69.404	teg	mid	+voice	final	fast	F3
teg_i	T	83.588	teg	mid	+voice	initial	fast	F3
teg_i	EH1	74.588	teg	mid	+voice	initial	fast	F3
teg_i	G	49.810	teg	mid	+voice	initial	fast	F3
teg_i1	T	88.489	teg	mid	+voice	initial	fast	F3
teg_i1	EH1	72.373	teg	mid	+voice	initial	fast	F3
teg_i1	G	63.703	teg	mid	+voice	initial	fast	F3
teg_i2	T	73.575	teg	mid	+voice	initial	fast	F3
teg_i2	EH1	77.037	teg	mid	+voice	initial	fast	F3
teg_i2	G	60.291	teg	mid	+voice	initial	fast	F3
teg_i3	T	65.076	teg	mid	+voice	initial	fast	F3
teg_i3	EH1	62.211	teg	mid	+voice	initial	fast	F3
teg_i3	G	55.269	teg	mid	+voice	initial	fast	F3
teg_m	T	64.425	teg	mid	+voice	mid	fast	F3
teg_m	EH1	76.760	teg	mid	+voice	mid	fast	F3
teg_m	G	47.371	teg	mid	+voice	mid	fast	F3
teg_m1	T	66.669	teg	mid	+voice	mid	fast	F3
teg_m1	EH1	72.595	teg	mid	+voice	mid	fast	F3
teg_m1	G	55.351	teg	mid	+voice	mid	fast	F3
teg_m2	T	78.971	teg	mid	+voice	mid	fast	F3
teg_m2	EH1	61.836	teg	mid	+voice	mid	fast	F3
teg_m2	G	58.329	teg	mid	+voice	mid	fast	F3
teg_m3	T	55.232	teg	mid	+voice	mid	fast	F3
teg_m3	EH1	89.820	teg	mid	+voice	mid	fast	F3
teg_m3	G	41.724	teg	mid	+voice	mid	fast	F3
tick_f	T	43.542	tick	high	-voice	final	fast	F3
tick_f	IH1	93.696	tick	high	-voice	final	fast	F3
tick_f	K	124.095	tick	high	-voice	final	fast	F3
tick_f1	T	55.287	tick	high	-voice	final	fast	F3
tick_f1	IH1	76.259	tick	high	-voice	final	fast	F3
tick_f1	K	147.067	tick	high	-voice	final	fast	F3
tick_f2	T	41.161	tick	high	-voice	final	fast	F3
tick_f2	IH1	94.061	tick	high	-voice	final	fast	F3
tick_f2	K	119.325	tick	high	-voice	final	fast	F3
tick_f3	T	60.801	tick	high	-voice	final	fast	F3
tick_f3	IH1	95.349	tick	high	-voice	final	fast	F3
tick_f3	K	144.901	tick	high	-voice	final	fast	F3
tick_i	T	38.388	tick	high	-voice	initial	fast	F3
tick_i	IH1	43.094	tick	high	-voice	initial	fast	F3
tick_i	K	51.204	tick	high	-voice	initial	fast	F3
tick_i1	T	68.086	tick	high	-voice	initial	fast	F3
tick_i1	IH1	31.073	tick	high	-voice	initial	fast	F3
tick_i1	K	46.857	tick	high	-voice	initial	fast	F3
tick_i2	T	43.616	tick	high	-voice	initial	fast	F3
tick_i2	IH1	58.648	tick	high	-voice	initial	fast	F3
tick_i2	K	64.069	tick	high	-voice	initial	fast	F3
tick_i3	T	57.606	tick	high	-voice	initial	fast	F3
tick_i3	IH1	66.991	tick	high	-voice	initial	fast	F3
tick_i3	K	61.463	tick	high	-voice	initial	fast	F3
tick_i4	T	63.077	tick	high	-voice	initial	fast	F3
tick_i4	IH1	55.438	tick	high	-voice	initial	fast	F3
tick_i4	K	52.712	tick	high	-voice	initial	fast	F3
tick_m	T	47.343	tick	high	-voice	mid	fast	F3
tick_m	IH1	65.000	tick	high	-voice	mid	fast	F3
tick_m	K	56.341	tick	high	-voice	mid	fast	F3
tick_m1	T	59.694	tick	high	-voice	mid	fast	F3
tick_m1	IH1	56.717	tick	high	-voice	mid	fast	F3
tick_m1	K	66.707	tick	high	-voice	mid	fast	F3
tick_m2	T	44.721	tick	high	-voice	mid	fast	F3
tick_m2	IH1	54.810	tick	high	-voice	mid	fast	F3
tick_m2	K	55.304	tick	high	-voice	mid	fast	F3
tick_m3	T	49.764	tick	high	-voice	mid	fast	F3
tick_m3	IH1	65.278	tick	high	-voice	mid	fast	F3
tick_m3	K	39.925	tick	high	-voice	mid	fast	F3
tig_f	T	52.590	tig	high	+voice	final	fast	F3
tig_f	IH1	125.402	tig	high	+voice	final	fast	F3
tig_f	G	68.080	tig	high	+voice	final	fast	F3
tig_f1	T	65.572	tig	high	+voice	final	fast	F3
tig_f1	IH1	125.811	tig	high	+voice	final	fast	F3
tig_f1	G	78.160	tig	high	+voice	final	fast	F3
tig_f2	T	65.609	tig	high	+voice	final	fast	F3
tig_f2	IH1	136.841	tig	high	+voice	final	fast	F3
tig_f2	G	60.535	tig	high	+voice	final	fast	F3
tig_f3	T	72.847	tig	high	+voice	final	fast	F3
tig_f3	IH1	109.591	tig	high	+voice	final	fast	F3
tig_f3	G	71.244	tig	high	+voice	final	fast	F3
tig_i	T	51.973	tig	high	+voice	initial	fast	F3
tig_i	IH1	61.315	tig	high	+voice	initial	fast	F3
tig_i	G	59.398	tig	high	+voice	initial	fast	F3
tig_i1	T	59.285	tig	high	+voice	initial	fast	F3
tig_i1	IH1	77.426	tig	high	+voice	initial	fast	F3
tig_i1	G	54.225	tig	high	+voice	initial	fast	F3
tig_i2	T	54.951	tig	high	+voice	initial	fast	F3
tig_i2	IH1	63.644	tig	high	+voice	initial	fast	F3
tig_i2	G	66.435	tig	high	+voice	initial	fast	F3
tig_i3	T	45.309	tig	high	+voice	initial	fast	F3
tig_i3	IH1	67.178	tig	high	+voice	initial	fast	F3
tig_i3	G	67.552	tig	high	+voice	initial	fast	F3
tig_m	T	49.803	tig	high	+voice	mid	fast	F3
tig_m	IH1	55.991	tig	high	+voice	mid	fast	F3
tig_m	G	51.105	tig	high	+voice	mid	fast	F3
tig_m1	T	71.651	tig	high	+voice	mid	fast	F3
tig_m1	IH1	75.728	tig	high	+voice	mid	fast	F3
tig_m1	G	52.683	tig	high	+voice	mid	fast	F3
tig_m2	T	53.703	tig	high	+voice	mid	fast	F3
tig_m2	IH1	72.055	tig	high	+voice	mid	fast	F3
tig_m2	G	51.412	tig	high	+voice	mid	fast	F3
tig_m3	T	73.125	tig	high	+voice	mid	fast	F3
tig_m3	IH1	56.999	tig	high	+voice	mid	fast	F3
tig_m3	G	56.189	tig	high	+voice	mid	fast	F3
tack_f	T	72.935	tack	low	-voice	final	habitual	F3
tack_f	AE1	171.941	tack	low	-voice	final	habitual	F3
tack_f	K	133.807	tack	low	-voice	final	habitual	F3
tack_f1	T	69.732	tack	low	-voice	final	habitual	F3
tack_f1	AE1	162.868	tack	low	-voice	final	habitual	F3
tack_f1	K	130.145	tack	low	-voice	final	habitual	F3
tack_f2	T	66.118	tack	low	-voice	final	habitual	F3
tack_f2	AE1	198.378	tack	low	-voice	final	habitual	F3
tack_f2	K	119.549	tack	low	-voice	final	habitual	F3
tack_f3	T	70.376	tack	low	-voice	final	habitual	F3
tack_f3	AE1	168.615	tack	low	-voice	final	habitual	F3
tack_f3	K	117.460	tack	low	-voice	final	habitual	F3
tack_i	T	68.675	tack	low	-voice	initial	habitual	F3
tack_i	AE1	127.768	tack	low	-voice	initial	habitual	F3
tack_i	K	78.258	tack	low	-voice	initial	habitual	F3
tack_i1	T	78.908	tack	low	-voice	initial	habitual	F3
tack_i1	AE1	120.914	tack	low	-voice	initial	habitual	F3
tack_i1	K	75.300	tack	low	-voice	initial	habitual	F3
tack_i2	T	72.952	tack	low	-voice	initial	habitual	F3
tack_i2	AE1	121.502	tack	low	-voice	initial	habitual	F3
tack_i2	K	97.449	tack	low	-voice	initial	habitual	F3
tack_i3	T	71.999	tack	low	-voice	initial	habitual	F3
tack_i3	AE1	121.864	tack	low	-voice	initial	habitual	F3
tack_i3	K	73.092	tack	low	-voice	initial	habitual	F3
tack_m	T	52.760	tack	low	-voice	mid	habitual	F3
tack_m	AE1	111.456	tack	low	-voice	mid	habitual	F3
tack_m	K	66.337	tack	low	-voice	mid	habitual	F3
tack_m1	T	68.659	tack	low	-voice	mid	habitual	F3
tack_m1	AE1	121.856	tack	low	-voice	mid	habitual	F3
tack_m1	K	73.804	tack	low	-voice	mid	habitual	F3
tack_m2	T	73.398	tack	low	-voice	mid	habitual	F3
tack_m2	AE1	116.233	tack	low	-voice	mid	habitual	F3
tack_m2	K	83.841	tack	low	-voice	mid	habitual	F3
tack_m3	T	56.945	tack	low	-voice	mid	habitual	F3
tack_m3	AE1	138.363	tack	low	-voice	mid	habitual	F3
tack_m3	K	71.585	tack	low	-voice	mid	habitual	F3
tag_f	T	73.979	tag	low	+voice	final	habitual	F3
tag_f	AE1	193.760	tag	low	+voice	final	habitual	F3
tag_f	G	66.805	tag	low	+voice	final	habitual	F3
tag_f1	T	62.230	tag	low	+voice	final	habitual	F3
